date,components temperature(℃),temperature(℃),air pressure(hPa),humidity(%),total radiation(W/m2),direct radiation(W/m2),diffuse radiation(W/m2),load(mw)
2019-03-24 11:15:00,39.835,11.99,926.036,6.655,662.925,596.722,340.493,30.871735
2019-03-24 11:30:00,43.84,12.205,926.029,6.531,767.65,690.412,393.187,34.12207
2019-03-24 11:45:00,51.1425,12.205,926.02,6.531,867.475,780.728,440.853,35.072067
2019-03-24 12:00:00,52.205,12.205,926.019,6.531,894.6,805.073,448.947,36.8632
2019-03-24 12:15:00,56.3375,12.205,926.011,6.531,953.875,858.038,473.627,39.080803
2019-03-24 12:30:00,59.5475,12.205,926.011,6.531,1018.15,916.043,499.414,40.024002
2019-03-24 12:45:00,59.31,12.205,926.01,6.531,1029.12,926.235,496.573,40.083134
2019-03-24 13:00:00,60.5775,12.205,926.01,6.531,1022.28,919.89,403.613,40.8456
2019-03-24 13:15:00,65.675,12.205,926.009,6.531,1058.93,952.92,286.027,41.82927
2019-03-24 13:30:00,58.685,12.205,926.013,6.531,1066.55,959.805,281.36,42.637535
2019-03-24 13:45:00,60.2525,12.205,926.012,6.531,1067.95,961.245,356.547,43.004936
2019-03-24 14:00:00,60.0075,12.205,926.01,6.531,1057.05,951.346,521.507,42.80647
2019-03-24 14:15:00,55.0525,12.205,926.009,6.531,1034.72,931.252,527.093,42.444138
2019-03-24 14:30:00,56.17,12.205,926.008,6.531,1001.45,901.305,526.214,42.030804
2019-03-24 14:45:00,53.97,12.205,926.008,6.531,981.65,883.485,525.213,41.7794
2019-03-24 15:00:00,53.9475,12.205,926.011,6.531,954.55,859.095,519.76,40.5432
2019-03-24 15:15:00,51.2225,12.205,926.016,6.531,915.625,824.062,508.147,39.66567
2019-03-24 15:30:00,48.415,12.205,926.021,6.531,886.075,797.468,495.427,38.34
2019-03-24 15:45:00,49.8725,12.205,926.025,6.531,842.6,758.34,476.76,36.824936
2019-03-24 16:00:00,48.5475,12.205,926.029,6.531,807.625,726.862,459.227,34.597534
2019-03-24 16:15:00,45.6325,12.205,926.037,6.531,766.45,689.805,436.987,31.481201
2019-03-24 16:30:00,44.1025,12.205,926.041,6.531,685.275,616.748,390.24,29.432735
2019-03-24 16:45:00,41.865,12.205,926.047,6.531,657.575,591.818,373.08,27.594069
2019-03-24 17:00:00,41.385,12.205,926.05,6.531,619.5,557.55,348.92,24.575
2019-03-24 17:15:00,38.9875,12.205,926.051,6.531,551.3,496.17,307.093,21.757734
2019-03-24 17:30:00,36.4775,12.205,926.054,6.531,503.35,453.015,277.347,19.099533
2019-03-24 17:45:00,34.685,12.205,926.053,6.531,448.25,403.425,244.587,16.108133
2019-03-24 18:00:00,33.995,12.205,926.056,6.531,381.6,343.44,206.813,12.914467
2019-03-24 18:15:00,31.6525,12.205,926.058,6.531,311.625,280.508,167.36,10.3098
2019-03-24 18:30:00,29.7925,12.205,926.057,6.531,257.85,232.312,137.613,8.1072
2019-03-24 18:45:00,28.58,12.205,926.058,6.531,203.675,183.6,108.907,5.772467
2019-03-24 19:00:00,26.8775,12.205,926.056,6.531,145.65,131.355,79.3467,3.7558
2019-03-24 19:15:00,25.19,12.205,926.059,6.531,95.45,86.13,54.2933,2.194267
2019-03-24 19:30:00,23.4125,12.718,926.06,7.788,52.95,47.745,32.6533,0.955333
2019-03-24 19:45:00,21.3225,12.297,926.06,8.083,12.95,11.7,15.04,0.023533
2019-03-24 20:00:00,19.1125,11.812,926.066,8.374,0,0,2.61333,0
2019-03-24 20:15:00,17.2925,11.364,926.075,8.616,0,0,0,0
2019-03-24 20:30:00,16.1625,11.299,926.075,8.606,0,0,0,0
2019-03-24 20:45:00,15.005,10.805,926.07,9.009,0,0,0,0
2019-03-24 21:00:00,14.4375,10.058,926.068,9.231,0,0,0,0
2019-03-24 21:15:00,13.3675,9.311,926.078,9.758,0,0,0,0
2019-03-24 21:30:00,11.93,8.876,926.075,9.969,0,0,0,0
2019-03-24 21:45:00,10.8325,8.442,926.071,10.35,0,0,0,0
2019-03-24 22:00:00,9.9475,9.421,926.07,9.984,0,0,0,0
2019-03-24 22:15:00,9.055,9.604,926.07,9.902,0,0,0,0
2019-03-24 22:30:00,8.56,9.206,926.064,10.096,0,0,0,0
2019-03-24 22:45:00,8.15,7.525,926.063,11.253,0,0,0,0
2019-03-24 23:00:00,8.00751,6.812,926.076,11.776,0,0,0,0
2019-03-24 23:15:00,7.665,5.962,926.074,12.311,0,0,0,0
2019-03-24 23:30:00,7.35,5.552,926.075,12.665,0,0,0,0
2019-03-24 23:45:00,7.05,5.646,926.074,12.65,0,0,0,0
2019-03-25 00:00:00,7.05,5.443,926.073,12.862,0,0,0,0
2019-03-25 00:15:00,7.3625,4.935,926.071,13.377,0,0,0,0
2019-03-25 00:30:00,7.32251,4.815,926.068,13.424,0,0,0,0
2019-03-25 00:45:00,6.3625,4.15,926.068,13.884,0,0,0,0
2019-03-25 01:00:00,6.2425,4.326,926.068,13.719,0,0,0,0
2019-03-25 01:15:00,6.64,3.247,926.068,14.559,0,0,0,0
2019-03-25 01:30:00,7.625,3.491,926.067,14.334,0,0,0,0
2019-03-25 01:45:00,6.51,3.225,926.067,14.543,0,0,0,0
2019-03-25 02:00:00,5.82712,3.085,926.066,14.736,0,0,0,0
2019-03-25 02:15:00,5.7,2.694,926.066,15.121,0,0,0,0
2019-03-25 02:30:00,6,3.076,926.065,14.875,0,0,0,0
2019-03-25 02:45:00,5.585,2.644,926.065,15.241,0,0,0,0
2019-03-25 03:00:00,5.295,2.462,926.063,15.514,0,0,0,0
2019-03-25 03:15:00,5.16,2.377,926.062,15.623,0,0,0,0
2019-03-25 03:30:00,4.655,2.481,926.062,15.642,0,0,0,0
2019-03-25 03:45:00,4.3375,3.214,926.062,14.914,0,0,0,0
2019-03-25 04:00:00,3.775,2.558,926.062,15.64,0,0,0,0
2019-03-25 04:15:00,2.2175,2.967,926.062,15.322,0,0,0,0
2019-03-25 04:30:00,1.33,1.627,926.063,16.734,0,0,0,0
2019-03-25 04:45:00,2.985,1.349,926.059,16.881,0,0,0,0
2019-03-25 05:00:00,4.07,0.779,926.058,17.725,0,0,0,0
2019-03-25 05:15:00,4.195,1.004,926.058,17.491,0,0,0,0
2019-03-25 05:30:00,3.89,1.262,926.058,17.276,0,0,0,0
2019-03-25 05:45:00,2.3,1.524,926.058,16.952,0,0,0,0
2019-03-25 06:00:00,1.125,1.806,926.057,16.944,0,0,0,0
2019-03-25 06:15:00,0.905,1.673,926.057,16.879,0,0,0,0
2019-03-25 06:30:00,0.835,2.066,926.058,16.551,0,0,0,0
2019-03-25 06:45:00,0.065,1.451,926.057,17.42,0,0,0,0
2019-03-25 07:00:00,1.045,1.216,926.055,17.581,0,0,0,0
2019-03-25 07:15:00,0.950001,1.278,926.057,17.483,0,0,0,0
2019-03-25 07:30:00,1.1675,1.716,926.076,16.81,0,0,0,0
2019-03-25 07:45:00,2.1625,1.77,926.074,16.618,0,0,0,0.067733
2019-03-25 08:00:00,3.255,0.522,926.068,17.442,18.275,16.4475,12.9467,1.029467
2019-03-25 08:15:00,3.75,-0.735,926.067,19.261,45.4,40.815,26.5467,1.907733
2019-03-25 08:30:00,4.3325,-0.129,926.067,18.944,73.75,66.195,42.72,3.034867
2019-03-25 08:45:00,6.265,0.688,926.067,18.006,103.5,92.9475,58.68,4.2654
2019-03-25 09:00:00,8.09,1.946,926.065,16.771,130.425,117.18,71.7467,5.669667
2019-03-25 09:15:00,10.1925,3.284,926.062,15.172,169.3,152.46,88.7067,6.076
2019-03-25 09:30:00,12.1,4.878,926.055,13.414,182.125,163.62,94.12,14.571934
2019-03-25 09:45:00,21.3,5.486,926.047,12.761,433.45,389.835,229.693,17.341002
2019-03-25 10:00:00,26.6925,6.621,926.046,11.894,408.575,367.83,219.787,16.689135
2019-03-25 10:15:00,28.995,8.523,926.051,10.364,488.6,439.425,265.467,19.816002
2019-03-25 10:30:00,33.2,9.233,926.05,9.78,493.4,444.037,270.56,19.684935
2019-03-25 10:45:00,34.215,9.858,926.044,9.347,517.275,465.548,280.013,24.692001
2019-03-25 11:00:00,37.6775,10.756,926.038,8.866,626.45,563.805,335.747,23.034534
2019-03-25 11:15:00,37.84,11.974,926.04,8.238,581.075,522.968,315.227,23.139336
2019-03-25 11:30:00,38.7275,12.929,926.042,7.856,559.65,503.685,305.253,20.882534
2019-03-25 11:45:00,36.5675,12.539,926.043,8.169,538.35,484.515,301.907,21.731869
2019-03-25 12:00:00,38.93,12.992,926.039,8.157,601.275,541.148,340.027,24.2174
2019-03-25 12:15:00,42.295,13.379,926.032,7.931,699.525,629.572,386.733,24.543001
2019-03-25 12:30:00,43.625,14.114,926.042,7.644,585.5,526.95,335.307,21.525734
2019-03-25 12:45:00,37.875,14.01,926.036,7.92,639.35,575.415,361.613,28.886135
2019-03-25 13:00:00,43.1,14.923,926.023,8.391,823.7,741.33,394.84,25.5228
2019-03-25 13:15:00,39.3225,14.791,926.027,8.421,623.5,561.15,302.827,30.837336
2019-03-25 13:30:00,45,14.88,926.019,8.877,895.975,806.377,338.227,40.814335
2019-03-25 13:45:00,51.1175,14.531,926.016,9.284,1015.28,913.747,387.187,39.36147
2019-03-25 14:00:00,49.265,14.498,926.01,9.616,983.1,884.79,500.853,44.972534
2019-03-25 14:15:00,54.835,14.708,926.009,9.552,1183.47,1065.13,589.08,41.095333
2019-03-25 14:30:00,52.6825,14.914,926.02,10.065,1052.3,947.07,552.107,38.824802
2019-03-25 14:45:00,52.31,15.141,926.018,9.316,1002.95,902.768,538.133,36.945534
2019-03-25 15:00:00,49.9,15.194,926.021,9.463,886.6,797.962,491.453,27.885069
2019-03-25 15:15:00,51.0925,15.098,926.028,9.495,806.625,726.547,457.933,24.68587
2019-03-25 15:30:00,48.57,15.546,926.027,8.834,812.05,730.395,462.107,24.061401
2019-03-25 15:45:00,48.5325,16.009,926.026,9.166,859.525,773.55,485.72,23.273268
2019-03-25 16:00:00,48.7675,16.427,926.026,8.92,814.775,733.68,464.52,22.815468
2019-03-25 16:15:00,47.22,15.912,926.026,8.744,776.875,699.3,445.12,23.011133
2019-03-25 16:30:00,45.875,15.881,926.026,8.484,712.65,641.475,408.24,22.4946
2019-03-25 16:45:00,44.9525,16.28,926.026,8.218,651.125,586.26,372.32,21.989
2019-03-25 17:00:00,40.7075,16.235,926.024,8.181,564.725,508.545,321.4,17.319534
2019-03-25 17:15:00,34.6525,16.31,926.033,8.124,342.85,308.52,195.307,9.118734
2019-03-25 17:30:00,31.4625,16.134,926.035,8.364,198.65,178.785,116.213,7.0598
2019-03-25 17:45:00,30.7575,15.728,926.035,8.717,205.775,185.198,124.773,8.528067
2019-03-25 18:00:00,31,15.759,926.032,9.115,255.475,229.928,152.147,13.355734
2019-03-25 18:15:00,33.5725,15.57,926.029,9.272,395.1,355.59,220.88,8.686
2019-03-25 18:30:00,31.025,15.041,926.032,8.915,204.075,183.668,117.627,6.7612
2019-03-25 18:45:00,29.5525,14.913,926.037,9.076,185.825,167.242,108.853,5.6772
2019-03-25 19:00:00,28.955,14.68,926.041,9.15,169.65,152.685,92.4667,5.0182
2019-03-25 19:15:00,27.84,14.418,926.043,8.966,125.65,113.085,74,2.636467
2019-03-25 19:30:00,25.655,14.075,926.046,8.844,57.8,52.02,34.7333,0.963667
2019-03-25 19:45:00,23.6675,13.654,926.046,8.982,22.725,20.4525,17.0933,0.0718
2019-03-25 20:00:00,21.93,13.183,926.049,9.235,0,0,2.26667,0
2019-03-25 20:15:00,20.42,12.807,926.075,9.487,0,0,0,0
2019-03-25 20:30:00,19.21,12.266,926.072,9.872,0,0,0,0
2019-03-25 20:45:00,18.775,11.573,926.069,10.295,0,0,0,0
2019-03-25 21:00:00,17.615,11.165,926.069,10.857,0,0,0,0
2019-03-25 21:15:00,18.1075,11.692,926.066,10.525,0,0,0,0
2019-03-25 21:30:00,16.18,11.524,926.067,10.541,0,0,0,0
2019-03-25 21:45:00,15.2825,11.857,926.065,10.543,0,0,0,0
2019-03-25 22:00:00,16.4525,10.388,926.066,11.188,0,0,0,0
2019-03-25 22:15:00,15.5075,9.604,926.066,11.766,0,0,0,0
2019-03-25 22:30:00,14.5925,9.95,926.066,11.738,0,0,0,0
2019-03-25 22:45:00,14.4075,8.759,926.066,12.385,0,0,0,0
2019-03-25 23:00:00,14.4,8.097,926.067,12.698,0,0,0,0
2019-03-25 23:15:00,14.605,7.861,926.065,12.724,0,0,0,0
2019-03-25 23:30:00,15.255,7.553,926.063,12.972,0,0,0,0
2019-03-25 23:45:00,15.4275,7.016,926.062,13.424,0,0,0,0
2019-03-26 00:00:00,14.08,6.283,926.062,14.092,0,0,0,0
2019-03-26 00:15:00,14.25,6.119,926.063,14.482,0,0,0,0
2019-03-26 00:30:00,13.44,6.882,926.063,13.833,0,0,0,0
2019-03-26 00:45:00,12.52,6.634,926.059,14.203,0,0,0,0
2019-03-26 01:00:00,12.6,5.815,926.059,14.763,0,0,0,0
2019-03-26 01:15:00,12.475,5.705,926.058,15.003,0,0,0,0
2019-03-26 01:30:00,11.7425,5.118,926.057,15.605,0,0,0,0
2019-03-26 01:45:00,12.425,4.864,926.059,16.049,0,0,0,0
2019-03-26 02:00:00,12.76,4.674,926.059,16.126,0,0,0,0
2019-03-26 02:15:00,12.8525,4.717,926.058,16.248,0,0,0,0
2019-03-26 02:30:00,11.6525,5.383,926.057,15.705,0,0,0,0
2019-03-26 02:45:00,10.63,4.656,926.057,16.218,0,0,0,0
2019-03-26 03:00:00,10.06,4.498,926.055,16.999,0,0,0,0
2019-03-26 03:15:00,10.5125,4.055,926.056,17.532,0,0,0,0
2019-03-26 03:30:00,11.4,3.758,926.056,18.138,0,0,0,0
2019-03-26 03:45:00,11.74,3.086,926.055,19.204,0,0,0,0
2019-03-26 04:00:00,12.3125,3.69,926.054,18.606,0,0,0,0
2019-03-26 04:15:00,12.7925,5.165,926.054,17.62,0,0,0,0
2019-03-26 04:30:00,13.525,6.105,926.057,16.954,0,0,0,0
2019-03-26 04:45:00,14.9925,6.397,926.055,17.104,0,0,0,0
2019-03-26 05:00:00,14.7475,6.706,926.055,16.84,0,0,0,0
2019-03-26 05:15:00,14.85,5.212,926.055,18.57,0,0,0,0
2019-03-26 05:30:00,14.25,4.838,926.055,18.46,0,0,0,0
2019-03-26 05:45:00,14.4075,4.775,926.054,18.321,0,0,0,0
2019-03-26 06:00:00,14.53,4.587,926.054,19.054,0,0,0,0
2019-03-26 06:15:00,13.8975,4.765,926.055,19.3,0,0,0,0
2019-03-26 06:30:00,11.7525,4.131,926.055,19.483,0,0,0,0
2019-03-26 06:45:00,10.58,3.395,926.055,19.92,0,0,0,0
2019-03-26 07:00:00,9.795,3.599,926.055,19.756,0,0,0,0
2019-03-26 07:15:00,8.9925,4.048,926.055,19.648,0,0,0,0
2019-03-26 07:30:00,9.635,5.844,926.055,22.433,0,0,0,0
2019-03-26 07:45:00,10.1725,5.792,926.058,19.835,0,0,0,0.017133
2019-03-26 08:00:00,10.31,5.217,926.059,20.411,4.825,4.3425,10.2533,0.9128
2019-03-26 08:15:00,11.0175,5.343,926.062,20.83,43.1,38.79,24.5067,2.259267
2019-03-26 08:30:00,12.2075,5.184,926.064,20.946,84.875,76.3875,46.0533,3.0158
2019-03-26 08:45:00,12.9,5.567,926.066,20.514,89.5,80.55,45.3733,4.634334
2019-03-26 09:00:00,14.4075,6.112,926.062,20.679,167.65,150.885,87.68,6.509
2019-03-26 09:15:00,16.05,6.768,926.062,20.626,194.55,175.095,98.5866,10.7834
2019-03-26 09:30:00,19.105,7.544,926.058,19.851,303.4,273.06,153.827,15.026067
2019-03-26 09:45:00,22.5325,8.28,926.052,18.826,395.825,356.243,201.427,18.905334
2019-03-26 10:00:00,25.5025,8.888,926.047,18.391,478.35,430.515,247.707,22.971268
2019-03-26 10:15:00,29.24,9.708,926.044,18.984,535.4,481.86,284.867,16.777267
2019-03-26 10:30:00,25.92,9.853,926.036,21.21,490.9,441.81,266.84,17.764067
2019-03-26 10:45:00,28.365,9.956,926.038,22.395,377.2,339.48,209.947,15.824601
2019-03-26 11:00:00,26.95,10.136,926.021,23.66,594.2,534.78,323.8,24.7546
2019-03-26 11:15:00,31.8525,10.306,926.013,24.781,605.15,544.635,323.027,23.407269
2019-03-26 11:30:00,31.8025,11.1,926.019,28.114,555.2,500.58,304.053,15.231401
2019-03-26 11:45:00,26.775,10.956,926.019,28.325,433.875,390.015,250.92,13.5188
2019-03-26 12:00:00,24.6675,11.311,926.022,28.356,321.8,288.855,193.84,15.944934
2019-03-26 12:15:00,26.325,11.644,926.012,28.114,488.25,435.983,248.613,22.491268
2019-03-26 12:30:00,38.3625,11.5,926.004,29.369,1013.67,912.06,498.427,22.41227
2019-03-26 12:45:00,41.2325,11.638,926.004,29.385,1060.15,954.225,511.813,22.125935
2019-03-26 13:00:00,42.61,11.472,926.001,29.969,780.725,709.2,295.12,21.762135
2019-03-26 13:15:00,44.7925,11.726,926.005,29.609,720.175,656.145,309.493,21.518934
2019-03-26 13:30:00,42.0675,12.12,926.004,29.139,1053.7,951.525,297.813,21.157469
2019-03-26 13:45:00,45.1875,12.398,926.002,29.007,1172.8,1055.36,270.813,20.776934
2019-03-26 14:00:00,47.4975,12.403,926.004,29.29,1102.1,991.89,535.493,20.530201
2019-03-26 14:15:00,49.9575,12.721,926.004,28.453,1080.75,972.675,553.667,20.240932
2019-03-26 14:30:00,47.4075,13.187,926.006,26.561,1137.38,1023.64,587.493,20.363068
2019-03-26 14:45:00,46.7225,13.492,926.008,25.585,1017.8,916.02,545.773,20.505466
2019-03-26 15:00:00,48.5975,13.076,926.01,25.859,1004.9,904.41,546.347,20.354868
2019-03-26 15:15:00,50.2825,13.347,926.01,25.22,1023.3,920.97,561.693,20.275536
2019-03-26 15:30:00,46.735,13.76,926.01,25.711,934.325,840.893,526.187,20.7262
2019-03-26 15:45:00,45.45,13.636,926.008,27.412,892.625,803.362,504.613,20.5552
2019-03-26 16:00:00,46.6725,13.548,926.009,27.568,852.225,767.002,484.547,19.7308
2019-03-26 16:15:00,44.0175,14.051,926.01,26.649,746.275,671.647,428.827,19.830667
2019-03-26 16:30:00,42.555,13.854,926.009,27.119,783.325,704.992,443.16,19.831736
2019-03-26 16:45:00,42.3675,14.037,926.012,26.907,754.45,679.005,422.053,19.707802
2019-03-26 17:00:00,41.6875,13.94,926.013,26.712,707.95,637.155,390.16,19.6594
2019-03-26 17:15:00,39.4425,14.683,926.013,24.571,662.675,596.407,357.267,19.7094
2019-03-26 17:30:00,38.7825,14.594,926.012,24.681,615.725,554.153,326.107,19.980736
2019-03-26 17:45:00,36.9875,14.804,926.01,23.296,566.1,509.49,294.347,20.2138
2019-03-26 18:00:00,35.7625,14.743,926.008,21.943,504.975,454.478,258.093,18.839802
2019-03-26 18:15:00,34.29,14.545,926.011,21.182,447.825,403.043,222.28,15.594734
2019-03-26 18:30:00,32.9225,14.431,926.013,19.916,379.875,342.135,184.107,11.820934
2019-03-26 18:45:00,31.2475,14.172,926.017,20.488,301.325,271.463,142.8,8.489267
2019-03-26 19:00:00,29.222,14.086,926.017,19.092,228.381,206.047,106.685,5.0658
2019-03-26 19:15:00,26.9675,13.722,926.021,19.929,148.2,133.605,69.4933,2.822
2019-03-26 19:30:00,25.1675,13.491,926.026,20.594,77.3,69.66,38.5867,1.0422
2019-03-26 19:45:00,23.2,13.084,926.027,20.606,16.2,14.625,13.0533,0.0022
2019-03-26 20:00:00,21.1025,12.768,926.03,21.048,0,0,0,0
2019-03-26 20:15:00,19.52,12.387,926.064,21.393,0,0,0,0
2019-03-26 20:30:00,17.8875,12.303,926.063,21.344,0,0,0,0
2019-03-26 20:45:00,17.55,11.654,926.063,21.752,0,0,0,0
2019-03-26 21:00:00,17.2925,10.43,926.063,23.416,0,0,0,0
2019-03-26 21:15:00,16.7725,10.206,926.064,23.975,0,0,0,0
2019-03-26 21:30:00,16.35,10.102,926.063,24.073,0,0,0,0
2019-03-26 21:45:00,15.9675,10.08,926.063,23.92,0,0,0,0
2019-03-26 22:00:00,14.4675,9.914,926.059,24.443,0,0,0,0
2019-03-26 22:15:00,15.345,10.09,926.058,24.136,0,0,0,0
2019-03-26 22:30:00,16.3925,10.616,926.059,23.703,0,0,0,0
2019-03-26 22:45:00,17.15,9.257,926.058,25.011,0,0,0,0
2019-03-26 23:00:00,18.42,8.472,926.056,26.443,0,0,0,0
2019-03-26 23:15:00,18.5625,8.646,926.055,26.36,0,0,0,0
2019-03-26 23:30:00,18.825,8.124,926.054,27.164,0,0,0,0
2019-03-26 23:45:00,18.7125,8.642,926.051,26.926,0,0,0,0
2019-03-27 00:00:00,19.395,9.92,926.05,25.922,0,0,0,0
2019-03-27 00:15:00,18.74,11.129,926.051,27.636,0,0,0,0
2019-03-27 00:30:00,17.545,10.842,926.052,30.59,0,0,0,0
2019-03-27 00:45:00,17.1,10.069,926.047,34.474,0,0,0,0
2019-03-27 01:00:00,17.695,9.405,926.047,44.142,0,0,0,0
2019-03-27 01:15:00,17.6875,8.54,926.043,50.99,0,0,0,0
2019-03-27 01:30:00,16.3625,9.539,926.042,42.421,0,0,0,0
2019-03-27 01:45:00,15.8288,9.186,926.046,45.139,0,0,0,0
2019-03-27 02:00:00,16.24,9.176,926.046,46.124,0,0,0,0
2019-03-27 02:15:00,16.32,9.567,926.05,43.613,0,0,0,0
2019-03-27 02:30:00,17.0725,9.505,926.052,43.513,0,0,0,0
2019-03-27 02:45:00,17.55,9.634,926.053,40.278,0,0,0,0
2019-03-27 03:00:00,17.1575,9.577,926.053,38.866,0,0,0,0
2019-03-27 03:15:00,17.25,9.276,926.051,41.458,0,0,0,0
2019-03-27 03:30:00,17.1,9.341,926.048,40.817,0,0,0,0
2019-03-27 03:45:00,17.16,9.431,926.045,39.399,0,0,0,0
2019-03-27 04:00:00,17.25,9.183,926.04,40.653,0,0,0,0
2019-03-27 04:15:00,16.95,9.191,926.036,42.295,0,0,0,0
2019-03-27 04:30:00,17.42,9.122,926.031,42.183,0,0,0,0
2019-03-27 04:45:00,17.5875,8.324,926.028,46.185,0,0,0,0
2019-03-27 05:00:00,17.5675,8.312,926.024,44.205,0,0,0,0
2019-03-27 05:15:00,17.1,8.362,926.032,43.098,0,0,0,0
2019-03-27 05:30:00,16.3575,8.592,926.038,34.755,0,0,0,0
2019-03-27 05:45:00,15.74,8.372,926.042,38.518,0,0,0,0
2019-03-27 06:00:00,16.0225,7,926.047,53.69,0,0,0,0
2019-03-27 06:15:00,16.4625,6.836,926.052,52.998,0,0,0,0
2019-03-27 06:30:00,15.3125,6.845,926.055,53.151,0,0,0,0
2019-03-27 06:45:00,14.2175,6.878,926.056,56.315,0,0,0,0
2019-03-27 07:00:00,13.5175,5.654,926.056,65.924,0,0,0,0
2019-03-27 07:15:00,12.3375,6.088,926.057,63.963,0,0,0,0
2019-03-27 07:30:00,11.685,6.35,926.053,58.801,0,0,0,0
2019-03-27 07:45:00,11.6925,6.947,926.067,52.99,0,0,0,0.165933
2019-03-27 08:00:00,11.86,6.034,926.059,62.4,22.575,20.3175,12.04,1.1354
2019-03-27 08:15:00,12.175,6.008,926.06,61.938,57.875,51.8625,25.64,2.857333
2019-03-27 08:30:00,13.7025,6.09,926.058,62.006,123.525,110.88,54.2933,5.6104
2019-03-27 08:45:00,15.695,6.213,926.047,60.321,187,168.008,85.04,8.661934
2019-03-27 09:00:00,17.48,6.82,926.044,57.881,251.925,226.62,117.653,12.364601
2019-03-27 09:15:00,20.105,7.262,926.041,54.844,321.9,289.53,155,16.126467
2019-03-27 09:30:00,22.8075,7.857,926.036,49.904,394.8,355.23,193.44,19.8096
2019-03-27 09:45:00,25.6675,7.987,926.032,49.468,468.15,421.2,232.2,23.009268
2019-03-27 10:00:00,28.945,8.496,926.023,44.075,536.4,482.58,268.813,26.093136
2019-03-27 10:15:00,30.765,8.825,926.013,40.923,606.625,545.782,304.907,29.284134
2019-03-27 10:30:00,33.025,8.844,926.003,40.667,681.875,613.687,343.733,32.353737
2019-03-27 10:45:00,35.145,9.255,926,39.11,756.925,681.232,380.84,35.015736
2019-03-27 11:00:00,37.89,9.472,926.006,36.195,829,746.1,414.733,37.476402
2019-03-27 11:15:00,39.3775,9.735,926.007,34.893,895,805.5,444.04,39.82107
2019-03-27 11:30:00,40.125,10.176,926.005,32.04,959.9,863.91,473.373,30.441801
2019-03-27 11:45:00,41.32,10.56,926.024,30.97,1015.05,913.545,493.973,23.480268
2019-03-27 12:00:00,42.1625,10.712,926.027,30.911,1067.75,960.975,516.893,19.579136
2019-03-27 12:15:00,44.86,11.043,926.034,29.676,1114.35,1002.91,534.093,18.78
2019-03-27 12:30:00,46.135,11.434,926.029,29.424,1145.97,1031.38,548.12,18.535002
2019-03-27 12:45:00,43.71,11.282,926.029,29.868,1173.35,1056.02,560.013,18.406134
2019-03-27 13:00:00,49.4075,11.228,926.034,29.56,1200.97,1080.88,214.027,17.945267
2019-03-27 13:15:00,48.62,11.427,926.034,29.918,1145.75,1031.18,62.6267,17.6678
2019-03-27 13:30:00,48.5125,11.796,926.036,28.649,1171.8,1054.62,57.32,18.462667
2019-03-27 13:45:00,49.34,12.116,926.034,28.384,1204.82,1084.34,125.573,19.150667
2019-03-27 14:00:00,51.065,12.089,926.028,28.419,1173.53,1056.17,561.307,19.614935
2019-03-27 14:15:00,50.3375,12.453,926.027,27.868,1159.15,1043.23,590.373,19.406668
2019-03-27 14:30:00,49.625,12.694,926.027,26.557,1121.12,1009.01,586.507,19.425734
2019-03-27 14:45:00,48.7625,12.791,926.025,26.514,1097.62,987.862,584.56,19.626534
2019-03-27 15:00:00,50.04,13.046,926.029,23.847,1059.38,953.46,575.72,19.622934
2019-03-27 15:15:00,49.4775,13.131,926.031,25.003,1025.55,922.972,567.96,19.731468
2019-03-27 15:30:00,48.75,13.226,926.028,22.688,990.15,891.203,554.613,20.319468
2019-03-27 15:45:00,49.41,13.192,926.034,22.055,940.925,847.103,534.587,21.192066
2019-03-27 16:00:00,47.7575,13.8,926.025,21.591,907.525,816.885,517.8,21.403467
2019-03-27 16:15:00,46.1325,13.457,926.024,19.446,865.475,778.995,495.68,21.607935
2019-03-27 16:30:00,44.63,13.474,926.022,20.203,878.725,791.055,499.186,21.988201
2019-03-27 16:45:00,42.695,13.97,926.023,18.549,795.7,716.265,445.867,22.7406
2019-03-27 17:00:00,41.455,14.133,926.023,18.262,771.325,694.08,419.147,22.599401
2019-03-27 17:15:00,39.77,13.672,926.021,20.051,731.325,658.193,389.013,23.577469
2019-03-27 17:30:00,37.1,8.701,926.013,47.772,679.075,611.167,353.56,24.674269
2019-03-27 17:45:00,34.5825,8.04,926.006,50.573,605.3,544.77,310.6,23.265066
2019-03-27 18:00:00,33.0125,7.99,926.001,50.825,546.975,492.277,275.587,19.557268
2019-03-27 18:15:00,31.26,7.475,925.998,54.661,466.575,419.918,229.68,16.430801
2019-03-27 18:30:00,30.4025,7.375,925.998,56.274,412.95,371.655,198.12,12.848734
2019-03-27 18:45:00,28.79,6.979,926.002,57.886,337.525,303.772,157.667,9.223534
2019-03-27 19:00:00,27.3675,6.689,926.004,59.643,262.075,235.867,120.12,6.0476
2019-03-27 19:15:00,25.9175,6.78,926.007,58.85,190.275,171.247,84.9467,3.2836
2019-03-27 19:30:00,24.44,6.57,926.006,59.499,119.8,107.82,53.2,1.4106
2019-03-27 19:45:00,23.13,6.476,926.007,58.994,53.825,48.4425,24.6933,0.220133
2019-03-27 20:00:00,21.4575,6.32,926.008,58.146,0,0,2.41333,0
2019-03-27 20:15:00,20.345,6.151,926.045,57.607,0,0,0,0
2019-03-27 20:30:00,18.855,6.078,926.051,55.961,0,0,0,0
